Ammonia, Redlich-Kwong eos, values of parameters a and b are close to those in Table 12
rk
1. 0.001
temp  250.000 K
    3.39089314845024E+00    4.27958207564217E+03
    3.38537052117264E+00    4.28949869577551E+03
    3.37986585365854E+00    4.29400328611422E+03
    3.37437905844156E+00    4.30228982101398E+03
    3.36891004862237E+00    4.30857222140205E+03
    3.36345873786408E+00    4.31378513434105E+03
    3.35802504038772E+00    4.31976017475102E+03
    3.35260887096774E+00    4.32652561502380E+03
    3.34721014492754E+00    4.33481982170044E+03
    3.34182877813505E+00    4.33794621640790E+03
    3.33646468699839E+00    4.34582596929459E+03
    3.33111778846154E+00    4.35041094410957E+03
    3.32578800000000E+00    4.35682361476440E+03
    3.32047523961661E+00    4.36602514474051E+03
    3.31517942583732E+00    4.37176948375326E+03
    3.30990047770701E+00    4.37678863969604E+03
    3.30463831478537E+00    4.38483726498970E+03
    3.29939285714286E+00    4.39189653529302E+03
    3.29416402535658E+00    4.39814335355464E+03
    3.28895174050633E+00    4.40365156119961E+03
    3.28375592417062E+00    4.41108021582162E+03
    3.27857649842271E+00    4.41625651642933E+03
    3.27341338582677E+00    4.42333779142004E+03
    3.26826650943396E+00    4.42904611279736E+03
    3.26313579277865E+00    4.43428540312667E+03
    3.25802115987461E+00    4.44307045725650E+03
    3.25292253521127E+00    4.45009516052180E+03
    3.24783984375000E+00    4.45496081998554E+03
    3.24277301092044E+00    4.46061559759176E+03
    3.23772196261682E+00    4.46983381324367E+03
    3.23268662519440E+00    4.47353523557387E+03
    3.22766692546584E+00    4.48189149579217E+03
    3.22266279069767E+00    4.48808808264398E+03
    3.21767414860681E+00    4.49385097089701E+03
    3.21270092735703E+00    4.50092084433229E+03
    3.20774305555556E+00    4.50781297270174E+03
    3.20280046224961E+00    4.51246709620156E+03
    3.19787307692308E+00    4.51780504462944E+03
    3.19296082949309E+00    4.52368069480206E+03
    3.18806365030675E+00    4.53011153073808E+03
    3.18318147013782E+00    4.53702074535990E+03
    3.17831422018349E+00    4.54313372818958E+03
    3.17346183206107E+00    4.55181230368911E+03
    3.16862423780488E+00    4.56002144938848E+03
    3.16380136986301E+00    4.56520233946433E+03
    3.15899316109422E+00    4.57104182884165E+03
    3.15419954476479E+00    4.57585702979271E+03
    3.14942045454545E+00    4.58355841671842E+03
    3.14465582450832E+00    4.58948708783575E+03
    3.13990558912387E+00    4.59517045002500E+03
    3.13516968325792E+00    4.60033925247835E+03
    3.13044804216867E+00    4.60991559504380E+03
    3.12574060150376E+00    4.61435631630292E+03
    3.12104729729730E+00    4.61990244280402E+03
    3.11636806596702E+00    4.63028734725091E+03
    3.11170284431138E+00    4.63642694942191E+03
    3.10705156950673E+00    4.64148030987727E+03
    3.10241417910448E+00    4.64800952823517E+03
    3.09779061102832E+00    4.65290584267805E+03
    3.09318080357143E+00    4.66164376747595E+03
    3.08858469539376E+00    4.66651642479236E+03
    3.08400222551929E+00    4.67461741578109E+03
    3.07943333333333E+00    4.68141376348299E+03
    3.07487795857988E+00    4.68644407893783E+03
    3.07033604135894E+00    4.69016841667793E+03
    3.06580752212389E+00    4.69816486487058E+03
    3.06129234167894E+00    4.70460689073071E+03
    3.05679044117647E+00    4.71245923246895E+03
    3.05230176211454E+00    4.71596954782893E+03
    3.04782624633431E+00    4.72251025160829E+03
    3.04336383601757E+00    4.73142965527818E+03
    3.03891447368421E+00    4.73544803107638E+03
    3.03447810218978E+00    4.74258764464935E+03
    3.03005466472303E+00    4.74972731733448E+03
    3.02564410480349E+00    4.75481077069128E+03
    3.02124636627907E+00    4.76058084064146E+03
    3.01686139332366E+00    4.76729677971337E+03
    3.01248913043478E+00    4.77477762022264E+03
    3.00812952243126E+00    4.78002393358237E+03
    3.00378251445087E+00    4.78555447777846E+03
    2.99944805194805E+00    4.79374223488354E+03
    2.99512608069164E+00    4.80072204540148E+03
    2.99081654676259E+00    4.80776990110722E+03
    2.98651939655172E+00    4.81137882988882E+03
    2.98223457675753E+00    4.81718907032384E+03
    2.97796203438395E+00    4.82483434176288E+03
    2.97370171673820E+00    4.83135977258006E+03
    2.96945357142857E+00    4.83702024977041E+03
    2.96521754636234E+00    4.84490007451148E+03
    2.96099358974359E+00    4.85069363917559E+03
    2.95678165007112E+00    4.85651829539713E+03
    2.95258167613636E+00    4.86556389559286E+03
    2.94839361702128E+00    4.86773016794643E+03
    2.94421742209632E+00    4.87517291908940E+03
    2.94005304101839E+00    4.88309547245313E+03
    2.93590042372881E+00    4.88942657658764E+03
    2.93175952045134E+00    4.89483142350583E+03
    2.92763028169014E+00    4.90024116667485E+03
    2.92351265822785E+00    4.90519847193712E+03
    2.91940660112360E+00    4.91170089177221E+03
    2.91531206171108E+00    4.91885626420420E+03
    2.91122899159664E+00    4.92560042778273E+03
    2.90715734265734E+00    4.93104998070738E+03
    2.90309706703911E+00    4.93724539844168E+03
    2.89904811715481E+00    4.94322130626251E+03
    2.89501044568245E+00    4.95017919131765E+03
    2.89098400556328E+00    4.96020541002839E+03
    2.88696875000000E+00    4.96467407967392E+03
    2.88296463245492E+00    4.96932514934312E+03
    2.87897160664820E+00    4.97470102321272E+03
    2.87498962655602E+00    4.98230679003978E+03
    2.87101864640884E+00    4.98888154087049E+03
    2.86705862068965E+00    4.99484641961364E+03
    2.86310950413223E+00    4.99971540972141E+03
    2.85917125171939E+00    5.00820479383848E+03
    2.85524381868132E+00    5.01670748694551E+03
    2.85132716049383E+00    5.02290805434619E+03
    2.84742123287671E+00    5.02604553686898E+03
    2.84352599179207E+00    5.03540632798382E+03
    2.83964139344262E+00    5.03724734457620E+03
    2.83576739427012E+00    5.04659017185788E+03
    2.83190395095368E+00    5.05022184456206E+03
    2.82805102040816E+00    5.05740945292852E+03
    2.82420855978261E+00    5.06603204770105E+03
    2.82037652645862E+00    5.07301198114759E+03
    2.81655487804878E+00    5.07566265511139E+03
    2.81274357239513E+00    5.08305530974129E+03
    2.80894256756757E+00    5.08967515315529E+03
    2.80515182186235E+00    5.09492044220609E+03
    2.80137129380054E+00    5.10159269695029E+03
    2.79760094212651E+00    5.10915985877188E+03
    2.79384072580645E+00    5.11587337965860E+03
    2.79009060402685E+00    5.11965470518522E+03
    2.78635053619303E+00    5.12613793363815E+03
    2.78262048192771E+00    5.13226749026179E+03
    2.77890040106952E+00    5.13923541919899E+03
    2.77519025367156E+00    5.14770232043518E+03
    2.77149000000000E+00    5.15346664778981E+03
    2.76779960053262E+00    5.16023080666574E+03
    2.76411901595745E+00    5.16316287866005E+03
    2.76044820717131E+00    5.17076852521437E+03
    2.75678713527851E+00    5.17553627137205E+03
    2.75313576158940E+00    5.18116669244945E+03
    2.74949404761905E+00    5.18965227661573E+03
    2.74586195508587E+00    5.19394980229880E+03
    2.74223944591029E+00    5.19980768110076E+03
    2.73862648221344E+00    5.20921477528924E+03
    2.73502302631579E+00    5.21710997427351E+03
    2.73142904073587E+00    5.21938752598805E+03
    2.72784448818898E+00    5.22868347373031E+03
    2.72426933158585E+00    5.23206135574813E+03
    2.72070353403141E+00    5.24184643961701E+03
    2.71714705882353E+00    5.24571543342200E+03
    2.71359986945170E+00    5.25261796410696E+03
    2.71006192959583E+00    5.25850465400131E+03
    2.70653320312500E+00    5.26505749741422E+03
    2.70301365409623E+00    5.27284188878494E+03
    2.69950324675325E+00    5.27900496995121E+03
    2.69600194552529E+00    5.28253761924032E+03
    2.69250971502591E+00    5.29140370971556E+03
    2.68902652005175E+00    5.29618481684201E+03
    2.68555232558140E+00    5.30355196524612E+03
    2.68208709677419E+00    5.30757503587908E+03
    2.67863079896907E+00    5.31362502137201E+03
    2.67518339768340E+00    5.31908163940786E+03
    2.67174485861183E+00    5.32656972448619E+03
    2.66831514762516E+00    5.33317645558299E+03
    2.66489423076923E+00    5.33976195870211E+03
    2.66148207426376E+00    5.34706034756533E+03
    2.65807864450128E+00    5.34946282793119E+03
    2.65468390804598E+00    5.35557077154069E+03
    2.65129783163265E+00    5.36464354790006E+03
    2.64792038216560E+00    5.37130689950470E+03
    2.64455152671756E+00    5.37734256186860E+03
    2.64119123252859E+00    5.38063245988111E+03
    2.63783946700508E+00    5.38812834000457E+03
    2.63449619771863E+00    5.39626798874100E+03
    2.63116139240506E+00    5.40020037044450E+03
    2.62783501896334E+00    5.40843416908013E+03
    2.62451704545455E+00    5.41451751187810E+03
    2.62120744010088E+00    5.42099585707218E+03
    2.61790617128463E+00    5.42689448257751E+03
    2.61461320754717E+00    5.43111362467031E+03
    2.61132851758794E+00    5.43815117010865E+03
    2.60805207026349E+00    5.44149472720954E+03
    2.60478383458647E+00    5.45195216434643E+03
    2.60152377972466E+00    5.45457026425975E+03
    2.59827187500000E+00    5.46057337308675E+03
    2.59502808988764E+00    5.47097763929818E+03
    2.59179239401496E+00    5.47305868013685E+03
    2.58856475716065E+00    5.48356894378319E+03
    2.58534514925373E+00    5.48782030582703E+03
    2.58213354037267E+00    5.49485848037008E+03
    2.57892990074442E+00    5.50096326575663E+03
    2.57573420074349E+00    5.50564724260501E+03
    2.57254641089109E+00    5.51332893856627E+03
    2.56936650185414E+00    5.51934898808441E+03
    2.56619444444444E+00    5.52154949206486E+03
    2.56303020961776E+00    5.53056220276633E+03
    2.55987376847291E+00    5.53386280165865E+03
    2.55672509225092E+00    5.54040599822083E+03
    2.55358415233415E+00    5.54709796136105E+03
    2.55045092024540E+00    5.55210626267161E+03
    2.54732536764706E+00    5.56288311670218E+03
    2.54420746634027E+00    5.56762906887667E+03
    2.54109718826406E+00    5.57314376704223E+03
    2.53799450549451E+00    5.57820194275206E+03
    2.53489939024390E+00    5.58383081280418E+03
    2.53181181485993E+00    5.58984688041983E+03
    2.52873175182482E+00    5.59914452092864E+03
    2.52565917375456E+00    5.60599853743169E+03
    2.52259405339806E+00    5.61054192437979E+03
    2.51953636363636E+00    5.61860554448777E+03
    2.51648607748184E+00    5.62329726296450E+03
    2.51344316807739E+00    5.63059724183020E+03
    2.51040760869565E+00    5.63326276097317E+03
    2.50737937273824E+00    5.64314498142514E+03
    2.50435843373494E+00    5.64453832844714E+03
    2.50134476534296E+00    5.65522524076283E+03
    2.49833834134615E+00    5.65830891540427E+03
    2.49533913565426E+00    5.66479520369016E+03
    2.49234712230216E+00    5.66992567638964E+03
    2.48936227544910E+00    5.67849386311318E+03
    2.48638456937799E+00    5.68468870033769E+03
    2.48341397849462E+00    5.68894598254251E+03
    2.48045047732697E+00    5.69561614621798E+03
    2.47749404052443E+00    5.70324269553631E+03
    2.47454464285714E+00    5.71008457876281E+03
    2.47160225921522E+00    5.71341698774606E+03
    2.46866686460808E+00    5.72176426741878E+03
    2.46573843416370E+00    5.72635956234000E+03
    2.46281694312796E+00    5.73217336839610E+03
    2.45990236686391E+00    5.74103716562872E+03
    2.45699468085106E+00    5.74309226857527E+03
    2.45409386068477E+00    5.75255809109340E+03
    2.45119988207547E+00    5.75494738471775E+03
    2.44831272084806E+00    5.76373891969278E+03
    2.44543235294118E+00    5.76681178489970E+03
    2.44255875440658E+00    5.77312728362116E+03
    2.43969190140845E+00    5.77912830164360E+03
    2.43683177022274E+00    5.78720906519169E+03
    2.43397833723653E+00    5.79484897471809E+03
    2.43113157894737E+00    5.79977985605011E+03
    2.42829147196262E+00    5.80329939931187E+03
    2.42545799299883E+00    5.80891880170013E+03
    2.42263111888112E+00    5.81497526534764E+03
    2.41981082654249E+00    5.82404471697000E+03
    2.41699709302326E+00    5.83165820572046E+03
    2.41418989547038E+00    5.83811384904394E+03
    2.41138921113689E+00    5.83999974254417E+03
    2.40859501738123E+00    5.84978490944800E+03
    2.40580729166667E+00    5.85412572843305E+03
    2.40302601156069E+00    5.86101367764823E+03
    2.40025115473441E+00    5.86333302495355E+03
    2.39748269896194E+00    5.87304095815890E+03
    2.39472062211982E+00    5.87761446989963E+03
    2.39196490218642E+00    5.88137951646525E+03
    2.38921551724138E+00    5.89164802150739E+03
    2.38647244546498E+00    5.89635719204051E+03
    2.38373566513761E+00    5.89959421685213E+03
    2.38100515463917E+00    5.90863980621481E+03
    2.37828089244851E+00    5.91265137202639E+03
    2.37556285714286E+00    5.91748079219804E+03
    2.37285102739726E+00    5.92819165911055E+03
    2.37014538198404E+00    5.93310801010840E+03
    2.36744589977221E+00    5.93800811234432E+03
    2.36475255972696E+00    5.94703217171884E+03
    2.36206534090909E+00    5.95146343507503E+03
    2.35938422247446E+00    5.95362304689731E+03
    2.35670918367347E+00    5.96469102496767E+03
    2.35404020385051E+00    5.96623535915892E+03
    2.35137726244344E+00    5.97633820119746E+03
    2.34872033898305E+00    5.98004946522176E+03
    2.34606941309255E+00    5.98615483060119E+03
    2.34342446448703E+00    5.99026629527611E+03
    2.34078547297297E+00    5.99737667545017E+03
    2.33815241844769E+00    6.00217560193787E+03
    2.33552528089888E+00    6.01166412603312E+03
    2.33290404040404E+00    6.01874927415953E+03
    2.33028867713004E+00    6.02031009979013E+03
    2.32767917133259E+00    6.02574453654377E+03
    2.32507550335570E+00    6.03574672308466E+03
    2.32247765363128E+00    6.04188211809244E+03
    2.31988560267857E+00    6.04661479095329E+03
    2.31729933110368E+00    6.05030033344831E+03
    2.31471881959911E+00    6.05995832071500E+03
    2.31214404894327E+00    6.06554027055397E+03
    2.30957500000000E+00    6.06976125212616E+03
    2.30701165371809E+00    6.07521181553613E+03
    2.30445399113082E+00    6.07969123789854E+03
    2.30190199335548E+00    6.08816181021451E+03
    2.29935564159292E+00    6.09269666096122E+03
    2.29681491712707E+00    6.10276482682996E+03
    2.29427980132450E+00    6.10846022954304E+03
    2.29175027563396E+00    6.10976384260487E+03
    2.28922632158590E+00    6.11639888360227E+03
    2.28670792079208E+00    6.12234779821437E+03
    2.28419505494505E+00    6.13194132151089E+03
    2.28168770581778E+00    6.13868818877146E+03
    2.27918585526316E+00    6.14496135033108E+03
    2.27668948521358E+00    6.14917267213396E+03
    2.27419857768052E+00    6.15680004376390E+03
    2.27171311475410E+00    6.15808217390866E+03
    2.26923307860262E+00    6.16457231848176E+03
    2.26675845147219E+00    6.17241690653891E+03
    2.26428921568627E+00    6.18135533736756E+03
    2.26182535364527E+00    6.18317929091649E+03
    2.25936684782609E+00    6.18964711094242E+03
    2.25691368078176E+00    6.19877618007715E+03
    2.25446583514100E+00    6.20468862918929E+03
    2.25202329360780E+00    6.20900838205599E+03
    2.24958603896104E+00    6.21694502025712E+03
    2.24715405405405E+00    6.22148315134518E+03
    2.24472732181425E+00    6.22849736088461E+03
    2.24230582524272E+00    6.23430119891882E+03
    2.23988954741379E+00    6.23619084282302E+03
    2.23747847147470E+00    6.24416316766468E+03
    2.23507258064516E+00    6.25173526139683E+03
    2.23267185821697E+00    6.25838380730507E+03
    2.23027628755365E+00    6.26454839283342E+03
    2.22788585209003E+00    6.26485746606579E+03
    2.22550053533191E+00    6.27235688540069E+03
    2.22312032085561E+00    6.28193953899066E+03
    2.22074519230769E+00    6.28597819810443E+03
    2.21837513340448E+00    6.28916337256030E+03
    2.21601012793177E+00    6.29704973803627E+03
    2.21365015974441E+00    6.30514521112367E+03
    2.21129521276596E+00    6.31050401189345E+03
    2.20894527098831E+00    6.31837156216064E+03
    2.20660031847134E+00    6.32277337569669E+03
    2.20426033934252E+00    6.32941425142525E+03
    2.20192531779661E+00    6.33221768600274E+03
    2.19959523809524E+00    6.33925002258986E+03
    2.19727008456660E+00    6.34307344361054E+03
    2.19494984160507E+00    6.34923170217883E+03
    2.19263449367089E+00    6.35947548164482E+03
    2.19032402528978E+00    6.36473469781403E+03
    2.18801842105263E+00    6.37076834681148E+03
    2.18571766561514E+00    6.37745611389363E+03
    2.18342174369748E+00    6.37938770272259E+03
    2.18113064008395E+00    6.38773948506779E+03
    2.17884433962264E+00    6.39003991589603E+03
    2.17656282722513E+00    6.39825893906626E+03
    2.17428608786611E+00    6.40120552043922E+03
    2.17201410658307E+00    6.41263133931314E+03
    2.16974686847599E+00    6.41359525417648E+03
    2.16748435870699E+00    6.41988963961156E+03
    2.16522656250000E+00    6.42558111745718E+03
    2.16297346514048E+00    6.43232823149249E+03
    2.16072505197505E+00    6.43822357112086E+03
    2.15848130841121E+00    6.44445508241747E+03
    2.15624221991701E+00    6.45012968528039E+03
    2.15400777202073E+00    6.45669143450288E+03
    2.15177795031056E+00    6.46605930360360E+03
    2.14955274043433E+00    6.47142869356488E+03
    2.14733212809917E+00    6.47364636056166E+03
    2.14511609907121E+00    6.48037789353861E+03
    2.14290463917526E+00    6.48410489058949E+03
    2.14069773429454E+00    6.49052719485396E+03
    2.13849537037037E+00    6.49753541747046E+03
    2.13629753340185E+00    6.50204523476481E+03
    2.13410420944559E+00    6.51243333092337E+03
    2.13191538461538E+00    6.51442850578925E+03
    2.12973104508197E+00    6.52511837926424E+03
    2.12755117707267E+00    6.52793266023549E+03
    2.12537576687117E+00    6.53284329874472E+03
    2.12320480081716E+00    6.54054229769335E+03
    2.12103826530612E+00    6.54816475495916E+03
    2.11887614678899E+00    6.54834625956699E+03
    2.11671843177189E+00    6.55752604405181E+03
    2.11456510681587E+00    6.56431521805700E+03
    2.11241615853659E+00    6.56624263694680E+03
    2.11027157360406E+00    6.57654697350720E+03
    2.10813133874239E+00    6.58004469335396E+03
    2.10599544072948E+00    6.58959675689118E+03
    2.10386386639676E+00    6.59547971835130E+03
    2.10173660262892E+00    6.59829739511840E+03
    2.09961363636364E+00    6.60343038594426E+03
    2.09749495459132E+00    6.61107631376332E+03
    2.09538054435484E+00    6.61576927176797E+03
    2.09327039274924E+00    6.62280933195008E+03
    2.09116448692153E+00    6.62532813489317E+03
    2.08906281407035E+00    6.63213337839768E+03
    2.08696536144578E+00    6.63845399995501E+03
    2.08487211634905E+00    6.64484669140072E+03
    2.08278306613226E+00    6.65032560980418E+03
    2.08069819819820E+00    6.65988694904630E+03
    2.07861750000000E+00    6.66500827841585E+03
